away_team,away_team_score,date,game_id,home_team,home_team_score,note,season,year
lad,5,"Fri, May 27",360527121,nym,6,,Regular Season,2016
lad,9,"Sat, May 28",360528121,nym,1,,Regular Season,2016
lad,4,"Sun, May 29",360529121,nym,2,,Regular Season,2016
nym,4,"Mon, Jun 27",360627120,wsh,11,,Regular Season,2016
nym,0,"Tue, Jun 28",360628120,wsh,5,,Regular Season,2016
nym,2,"Wed, Jun 29",360629120,wsh,4,,Regular Season,2016
wsh,7,"Thu, Jul 7",360707121,nym,9,,Regular Season,2016
wsh,3,"Fri, Jul 8",360708121,nym,1,,Regular Season,2016
wsh,6,"Sat, Jul 9",360709121,nym,1,,Regular Season,2016
wsh,3,"Sun, Jul 10",360710121,nym,2,,Regular Season,2016
nym,5,"Fri, Jul 15",360715122,phi,3,,Regular Season,2016
nym,2,"Sat, Jul 16",360716122,phi,4,,Regular Season,2016
nym,5,"Sun, Jul 17",360717122,phi,0,,Regular Season,2016
col,2,"Thu, Jul 28",360728121,nym,1,,Regular Season,2016
col,6,"Fri, Jul 29",360729121,nym,1,,Regular Season,2016
col,7,"Sat, Jul 30",360730121,nym,2,,Regular Season,2016
col,4,"Sun, Jul 31",360731121,nym,6,,Regular Season,2016
ari,5,"Tue, Aug 9",360809121,nym,3,,Regular Season,2016
ari,3,"Wed, Aug 10",360810121,nym,2 F/12,,Regular Season,2016
ari,9,"Thu, Aug 11",360811121,nym,0,,Regular Season,2016
sd,8,"Fri, Aug 12",360812121,nym,6,,Regular Season,2016
sd,2 F/11,"Sat, Aug 13",360813121,nym,3,,Regular Season,2016
sd,1,"Sun, Aug 14",360814121,nym,5,,Regular Season,2016
nym,6,"Mon, Aug 15",360815129,ari,10,,Regular Season,2016
nym,7,"Tue, Aug 16",360816129,ari,5,,Regular Season,2016
nym,5,"Wed, Aug 17",360817129,ari,13,,Regular Season,2016
nym,7,"Thu, Aug 18",360818126,sf,10,,Regular Season,2016
nym,1,"Fri, Aug 19",360819126,sf,8,,Regular Season,2016
nym,9,"Sat, Aug 20",360820126,sf,5,,Regular Season,2016
nym,2,"Sun, Aug 21",360821126,sf,0,,Regular Season,2016
phi,4,"Fri, Aug 26",360826121,nym,9,,Regular Season,2016
phi,1,"Sat, Aug 27",360827121,nym,12,,Regular Season,2016
phi,5,"Sun, Aug 28",360828121,nym,1,,Regular Season,2016
wsh,4,"Fri, Sep 2",360902121,nym,1,,Regular Season,2016
wsh,1,"Sat, Sep 3",360903121,nym,3,,Regular Season,2016
wsh,1,"Sun, Sep 4",360904121,nym,5,,Regular Season,2016
nym,1,"Mon, Sep 12",360912120,wsh,8,,Regular Season,2016
nym,4,"Tue, Sep 13",360913120,wsh,3 F/10,,Regular Season,2016
nym,0,"Wed, Sep 14",360914120,wsh,1,,Regular Season,2016
phi,8 F/11,"Thu, Sep 22",360922121,nym,9,,Regular Season,2016
phi,5,"Fri, Sep 23",360923121,nym,10,,Regular Season,2016
phi,10,"Sat, Sep 24",360924121,nym,8,,Regular Season,2016
phi,0,"Sun, Sep 25",360925121,nym,17,,Regular Season,2016
nym,5,"Fri, Sep 30",360930122,phi,1,,Regular Season,2016
nym,5,"Sat, Oct 1",361001122,phi,3,,Regular Season,2016
nym,2,"Sun, Oct 2",361002122,phi,5,,Regular Season,2016
sf,3,"Wed, Oct 5",361005121,nym,0,,League Wild-Card Game,2016
wsh,8,"Sat, Feb 25",370225121,nym,6,,Preseason,2017
wsh,6,"Sat, Mar 11",370311121,nym,0,,Preseason,2017
nym,1,"Thu, Mar 16",370316120,wsh,3,,Preseason,2017
nym,0,"Thu, Mar 23",370323120,wsh,1,,Preseason,2017
wsh,6,"Mon, Mar 27",370327121,nym,0,,Preseason,2017
nym,4,"Mon, Apr 10",370410122,phi,3,,Regular Season,2017
nym,14,"Tue, Apr 11",370411122,phi,4,,Regular Season,2017
nym,5,"Wed, Apr 12",370412122,phi,4,,Regular Season,2017
phi,6,"Tue, Apr 18",370418121,nym,2 F/10,,Regular Season,2017
phi,4,"Wed, Apr 19",370419121,nym,5,,Regular Season,2017
phi,6,"Thu, Apr 20",370420121,nym,4,,Regular Season,2017
wsh,4,"Fri, Apr 21",370421121,nym,3 F/11,,Regular Season,2017
wsh,3,"Sat, Apr 22",370422121,nym,1,,Regular Season,2017
wsh,6,"Sun, Apr 23",370423121,nym,3,,Regular Season,2017
nym,7,"Fri, Apr 28",370428120,wsh,5,,Regular Season,2017
nym,5,"Sat, Apr 29",370429120,wsh,3,,Regular Season,2017
nym,5,"Sun, Apr 30",370430120,wsh,23,,Regular Season,2017
sf,3,"Mon, May 8",370508121,nym,4,,Regular Season,2017
sf,1,"Tue, May 9",370509121,nym,6,,Regular Season,2017
sf,6,"Wed, May 10",370510121,nym,5,,Regular Season,2017
nym,3,"Mon, May 15",370515129,ari,7,,Regular Season,2017
nym,4,"Tue, May 16",370516129,ari,5,,Regular Season,2017
nym,4 F/11,"Wed, May 17",370517129,ari,5,,Regular Season,2017
sd,3,"Tue, May 23",370523121,nym,9,,Regular Season,2017
sd,6,"Wed, May 24",370524121,nym,5,,Regular Season,2017
sd,4,"Thu, May 25",370525121,nym,3,,Regular Season,2017
wsh,8,"Thu, Jun 15",370615121,nym,3,,Regular Season,2017
wsh,7,"Fri, Jun 16",370616121,nym,2,,Regular Season,2017
wsh,7,"Sat, Jun 17",370617121,nym,4,,Regular Season,2017
wsh,1,"Sun, Jun 18",370618121,nym,5,,Regular Season,2017
nym,6,"Mon, Jun 19",370619119,lad,10,,Regular Season,2017
nym,0,"Tue, Jun 20",370620119,lad,12,,Regular Season,2017
nym,2,"Wed, Jun 21",370621119,lad,8,,Regular Season,2017
nym,3,"Thu, Jun 22",370622119,lad,6,,Regular Season,2017
nym,11,"Fri, Jun 23",370623126,sf,4,,Regular Season,2017
nym,5,"Sat, Jun 24",370624126,sf,2,,Regular Season,2017
nym,8,"Sun, Jun 25",370625126,sf,2,,Regular Season,2017
phi,1,"Fri, Jun 30",370630121,nym,2,,Regular Season,2017
phi,6,"Sat, Jul 1",370701121,nym,7,,Regular Season,2017
phi,7,"Sun, Jul 2",370702121,nym,1,,Regular Season,2017
nym,2,"Mon, Jul 3",370703120,wsh,3,,Regular Season,2017
nym,4,"Tue, Jul 4",370704120,wsh,11,,Regular Season,2017
nym,,"Wed, Jul 5",,wsh,,postponed,Regular Season,2017
col,2,"Fri, Jul 14",370714121,nym,14,,Regular Season,2017
col,3,"Sat, Jul 15",370715121,nym,9,,Regular Season,2017
col,13,"Sun, Jul 16",370716121,nym,4,,Regular Season,2017
nym,5,"Mon, Jul 24",370724125,sd,3,,Regular Season,2017
nym,6,"Tue, Jul 25",370725125,sd,5,,Regular Season,2017
nym,3,"Wed, Jul 26",370726125,sd,6,,Regular Season,2017
nym,5,"Thu, Jul 27",370727125,sd,7,,Regular Season,2017
nym,4,"Tue, Aug 1",370801127,col,5,,Regular Season,2017
nym,10,"Wed, Aug 2",370802127,col,5,,Regular Season,2017
nym,4,"Thu, Aug 3",370803127,col,5,,Regular Season,2017
lad,6,"Fri, Aug 4",370804121,nym,0,,Regular Season,2017
lad,7,"Sat, Aug 5",370805121,nym,4,,Regular Season,2017
lad,8,"Sun, Aug 6",370806121,nym,0,,Regular Season,2017
nym,10,"Thu, Aug 10",370810122,phi,0,,Regular Season,2017
nym,7,"Fri, Aug 11",370811122,phi,6,,Regular Season,2017
nym,1,"Sat, Aug 12",370812122,phi,3,,Regular Season,2017
nym,6,"Sun, Aug 13",370813122,phi,2,,Regular Season,2017
ari,3,"Mon, Aug 21",370821121,nym,2 F/10,,Regular Season,2017
ari,7,"Tue, Aug 22",370822121,nym,4,,Regular Season,2017
ari,2,"Wed, Aug 23",370823121,nym,4,,Regular Season,2017
ari,3,"Thu, Aug 24",370824121,nym,2,,Regular Season,2017
nym,4,"Fri, Aug 25",370825120,wsh,2,,Regular Season,2017
nym,4,"Sat, Aug 26",370826120,wsh,9,,Regular Season,2017
nym,6,"Sun, Aug 27",370827220,wsh,5,,Regular Season,2017
nym,4,"Sun, Aug 27",370827320,wsh,5,,Regular Season,2017
phi,7,"Mon, Sep 4",370904121,nym,11,,Regular Season,2017
phi,9,"Tue, Sep 5",370905121,nym,1,,Regular Season,2017
phi,3 F/6,"Wed, Sep 6",370906121,nym,6,,Regular Season,2017
wsh,6,"Fri, Sep 22",370922121,nym,7,,Regular Season,2017
wsh,4,"Sat, Sep 23",370923121,nym,3 F/10,,Regular Season,2017
wsh,3,"Sun, Sep 24",370924121,nym,2,,Regular Season,2017
nym,2,"Fri, Sep 29",370929122,phi,6,,Regular Season,2017
nym,7,"Sat, Sep 30",370930122,phi,4 F/11,,Regular Season,2017
nym,0,"Sun, Oct 1",371001122,phi,11,,Regular Season,2017
wsh,2,"Fri, Mar 2",380302121,nym,1,,Preseason,2018
wsh,7,"Sun, Mar 4",380304121,nym,3,,Preseason,2018
nym,5,"Thu, Mar 8",380308120,wsh,8,,Preseason,2018
nym,4,"Tue, Mar 13",380313120,wsh,7,,Preseason,2018
nym,9,"Sat, Mar 17",380317120,wsh,7,,Preseason,2018
wsh,5,"Thu, Mar 22",380322121,nym,12,,Preseason,2018
vsLAS VEGAS,1 F/7,"Mon, Mar 26",380326121,nym,3,,Preseason,2018
phi,,"Mon, Apr 2",,nym,,postponed,Regular Season,2018
phi,0,"Tue, Apr 3",380403121,nym,2,,Regular Season,2018
phi,2,"Wed, Apr 4",380404121,nym,4,,Regular Season,2018
nym,8,"Thu, Apr 5",380405120,wsh,2,,Regular Season,2018
nym,3,"Sat, Apr 7",380407120,wsh,2,,Regular Season,2018
nym,6,"Sun, Apr 8",380408120,wsh,5 F/12,,Regular Season,2018
wsh,8,"Mon, Apr 16",380416121,nym,6,,Regular Season,2018
wsh,5,"Tue, Apr 17",380417121,nym,2,,Regular Season,2018
wsh,5,"Wed, Apr 18",380418121,nym,11,,Regular Season,2018
nym,5,"Fri, Apr 27",380427125,sd,1,,Regular Season,2018
nym,2,"Sat, Apr 28",380428125,sd,12,,Regular Season,2018
nym,14,"Sun, Apr 29",380429125,sd,2,,Regular Season,2018
col,8,"Fri, May 4",380504121,nym,7,,Regular Season,2018
col,2,"Sat, May 5",380505121,nym,0,,Regular Season,2018
col,3,"Sun, May 6",380506121,nym,2,,Regular Season,2018
nym,3,"Fri, May 11",380511122,phi,1,,Regular Season,2018
nym,,"Sat, May 12",,phi,,postponed,Regular Season,2018
nym,2,"Sun, May 13",380513122,phi,4,,Regular Season,2018
ari,1,"Fri, May 18",380518121,nym,3,,Regular Season,2018
ari,4,"Sat, May 19",380519121,nym,5,,Regular Season,2018
ari,1,"Sun, May 20",380520121,nym,4,,Regular Season,2018
nym,3,"Thu, Jun 14",380614129,ari,6,,Regular Season,2018
nym,3,"Fri, Jun 15",380615129,ari,7,,Regular Season,2018
nym,5,"Sat, Jun 16",380616129,ari,1,,Regular Season,2018
nym,5,"Sun, Jun 17",380617129,ari,3,,Regular Season,2018
nym,12,"Mon, Jun 18",380618127,col,2,,Regular Season,2018
nym,8,"Tue, Jun 19",380619127,col,10,,Regular Season,2018
nym,8,"Wed, Jun 20",380620127,col,10,,Regular Season,2018
nym,4,"Thu, Jun 21",380621127,col,6,,Regular Season,2018
lad,5,"Fri, Jun 22",380622121,nym,2,,Regular Season,2018
lad,8,"Sat, Jun 23",380623121,nym,3,,Regular Season,2018
lad,8,"Sun, Jun 24",380624121,nym,7 F/11,,Regular Season,2018
phi,3 F/10,"Mon, Jul 9",380709221,nym,4,,Regular Season,2018
phi,3,"Mon, Jul 9",380709321,nym,1,,Regular Season,2018
phi,7,"Tue, Jul 10",380710121,nym,3,,Regular Season,2018
phi,0 F/10,"Wed, Jul 11",380711121,nym,3,,Regular Season,2018
wsh,5,"Thu, Jul 12",380712121,nym,4,,Regular Season,2018
wsh,2,"Fri, Jul 13",380713121,nym,4,,Regular Season,2018
wsh,4,"Sat, Jul 14",380714121,nym,7,,Regular Season,2018
wsh,6,"Sun, Jul 15",380715121,nym,1,,Regular Season,2018
sd,3,"Mon, Jul 23",380723121,nym,2,,Regular Season,2018
sd,3,"Tue, Jul 24",380724121,nym,6,,Regular Season,2018
sd,4,"Wed, Jul 25",380725121,nym,6,,Regular Season,2018
nym,4,"Tue, Jul 31",380731120,wsh,25,,Regular Season,2018
nym,3,"Wed, Aug 1",380801120,wsh,5,,Regular Season,2018
nym,24,"Thu, Aug 16",380816222,phi,4,,Regular Season,2018
nym,6,"Thu, Aug 16",380816322,phi,9,,Regular Season,2018
nym,2,"Fri, Aug 17",380817122,phi,4,,Regular Season,2018
nym,3,"Sat, Aug 18",380818122,phi,1,,Regular Season,2018
nym,8,"Sun, Aug 19",380819122,phi,2,,Regular Season,2018
sf,2,"Mon, Aug 20",380820121,nym,1 F/13,,Regular Season,2018
sf,3,"Tue, Aug 21",380821121,nym,6,,Regular Season,2018
sf,3,"Wed, Aug 22",380822121,nym,5,,Regular Season,2018
sf,3,"Thu, Aug 23",380823121,nym,1,,Regular Season,2018
wsh,0,"Fri, Aug 24",380824121,nym,3,,Regular Season,2018
wsh,0,"Sat, Aug 25",380825121,nym,3,,Regular Season,2018
wsh,15,"Sun, Aug 26",380826121,nym,0,,Regular Season,2018
nym,0,"Fri, Aug 31",380831126,sf,7,,Regular Season,2018
nym,2,"Sat, Sep 1",380901126,sf,1 F/11,,Regular Season,2018
nym,4,"Sun, Sep 2",380902126,sf,1,,Regular Season,2018
nym,4,"Mon, Sep 3",380903119,lad,2,,Regular Season,2018
nym,4,"Tue, Sep 4",380904119,lad,11,,Regular Season,2018
nym,7,"Wed, Sep 5",380905119,lad,3,,Regular Season,2018
phi,4,"Fri, Sep 7",380907121,nym,3,,Regular Season,2018
phi,5,"Sat, Sep 8",380908121,nym,10,,Regular Season,2018
phi,4,"Sun, Sep 9",380909121,nym,6,,Regular Season,2018
nym,9,"Mon, Sep 17",380917122,phi,4,,Regular Season,2018
nym,2,"Tue, Sep 18",380918122,phi,5,,Regular Season,2018
nym,0,"Wed, Sep 19",380919122,phi,4,,Regular Season,2018
nym,5,"Thu, Sep 20",380920120,wsh,4 F/12,,Regular Season,2018
nym,4,"Fri, Sep 21",380921120,wsh,2,,Regular Season,2018
nym,0,"Sat, Sep 22",380922120,wsh,6,,Regular Season,2018
nym,8,"Sun, Sep 23",380923120,wsh,6,,Regular Season,2018
nym,4,"Thu, Mar 7",401078997,wsh,6,,Preseason,2019
wsh,11,"Fri, Mar 15",401079051,nym,3,,Preseason,2019
nym,5,"Sun, Mar 17",401079064,wsh,10,,Preseason,2019
wsh,6,"Mon, Mar 18",401079180,nym,5,,Preseason,2019
wsh,4,"Sun, Mar 24",401079188,nym,8,,Preseason,2019
nym,2,"Thu, Mar 28",401074739,wsh,0,,Regular Season,2019
nym,11,"Sat, Mar 30",401074763,wsh,8,,Regular Season,2019
nym,5,"Sun, Mar 31",401074777,wsh,6,,Regular Season,2019
wsh,4,"Thu, Apr 4",401074830,nym,0,,Regular Season,2019
wsh,5,"Sat, Apr 6",401074855,nym,6,,Regular Season,2019
wsh,12,"Sun, Apr 7",401074869,nym,9,,Regular Season,2019
nym,7,"Mon, Apr 15",401074971,phi,6 F/11,,Regular Season,2019
nym,3,"Tue, Apr 16",401074984,phi,14,,Regular Season,2019
nym,2,"Wed, Apr 17",401074999,phi,3,,Regular Season,2019
phi,1,"Mon, Apr 22",401075064,nym,5,,Regular Season,2019
phi,0,"Tue, Apr 23",401075076,nym,9,,Regular Season,2019
phi,6,"Wed, Apr 24",401075092,nym,0,,Regular Season,2019
nym,0,"Mon, May 6",401075251,sd,4,,Regular Season,2019
nym,7,"Tue, May 7",401075264,sd,6,,Regular Season,2019
nym,2,"Wed, May 8",401075279,sd,3,,Regular Season,2019
nym,6,"Tue, May 14",401075353,wsh,2,,Regular Season,2019
nym,1,"Wed, May 15",401075367,wsh,5,,Regular Season,2019
nym,6,"Thu, May 16",401075378,wsh,7,,Regular Season,2019
wsh,3,"Mon, May 20",401075440,nym,5,,Regular Season,2019
wsh,5,"Tue, May 21",401075454,nym,6,,Regular Season,2019
wsh,1,"Wed, May 22",401075469,nym,6,,Regular Season,2019
wsh,4,"Thu, May 23",401075478,nym,6,,Regular Season,2019
nym,5,"Mon, May 27",401075531,lad,9,,Regular Season,2019
nym,7,"Tue, May 28",401075542,lad,3,,Regular Season,2019
nym,8,"Wed, May 29",401075557,lad,9,,Regular Season,2019
nym,0,"Thu, May 30",401075572,lad,2,,Regular Season,2019
nym,5,"Fri, May 31",401075584,ari,4,,Regular Season,2019
nym,5 F/11,"Sat, Jun 1",401075600,ari,6,,Regular Season,2019
nym,1,"Sun, Jun 2",401075614,ari,7,,Regular Season,2019
sf,9,"Tue, Jun 4",401075637,nym,3 F/10,,Regular Season,2019
sf,0,"Wed, Jun 5",401075652,nym,7,,Regular Season,2019
sf,3,"Thu, Jun 6",401075664,nym,7,,Regular Season,2019
col,5,"Fri, Jun 7",401075672,nym,1,,Regular Season,2019
col,3,"Sat, Jun 8",401075687,nym,5,,Regular Season,2019
col,1,"Sun, Jun 9",401075702,nym,6,,Regular Season,2019
nym,7,"Mon, Jun 24",401075911,phi,13,,Regular Season,2019
nym,5,"Tue, Jun 25",401075923,phi,7,,Regular Season,2019
nym,4 F/10,"Wed, Jun 26",401075939,phi,5,,Regular Season,2019
nym,3,"Thu, Jun 27",401075947,phi,6,,Regular Season,2019
phi,7,"Fri, Jul 5",401076050,nym,2,,Regular Season,2019
phi,5,"Sat, Jul 6",401076065,nym,6,,Regular Season,2019
phi,8,"Sun, Jul 7",401076079,nym,3,,Regular Season,2019
nym,2 F/16,"Thu, Jul 18",401076178,sf,3,,Regular Season,2019
nym,0 F/10,"Fri, Jul 19",401076191,sf,1,,Regular Season,2019
nym,11,"Sat, Jul 20",401076206,sf,4,,Regular Season,2019
nym,2 F/12,"Sun, Jul 21",401076221,sf,3,,Regular Season,2019
sd,2,"Tue, Jul 23",401076252,nym,5,,Regular Season,2019
sd,7,"Wed, Jul 24",401076267,nym,2,,Regular Season,2019
sd,0,"Thu, Jul 25",401076277,nym,4,,Regular Season,2019
wsh,6,"Fri, Aug 9",401076474,nym,7,,Regular Season,2019
wsh,3,"Sat, Aug 10",401076490,nym,4,,Regular Season,2019
wsh,7,"Sun, Aug 11",401076504,nym,4,,Regular Season,2019
nym,11,"Fri, Aug 30",401076754,phi,5,,Regular Season,2019
nym,6,"Sat, Aug 31",401076770,phi,3,,Regular Season,2019
nym,2,"Sun, Sep 1",401076784,phi,5,,Regular Season,2019
nym,7,"Mon, Sep 2",401076792,wsh,3,,Regular Season,2019
nym,10,"Tue, Sep 3",401076805,wsh,11,,Regular Season,2019
nym,8,"Wed, Sep 4",401076819,wsh,4,,Regular Season,2019
phi,4,"Fri, Sep 6",401076842,nym,5,,Regular Season,2019
phi,5,"Sat, Sep 7",401076858,nym,0,,Regular Season,2019
phi,10,"Sun, Sep 8",401076872,nym,7,,Regular Season,2019
ari,1,"Mon, Sep 9",401076883,nym,3,,Regular Season,2019
ari,2,"Tue, Sep 10",401076891,nym,3,,Regular Season,2019
ari,0,"Wed, Sep 11",401076906,nym,9,,Regular Season,2019
ari,1,"Thu, Sep 12",401076921,nym,11,,Regular Season,2019
lad,9,"Fri, Sep 13",401076939,nym,2,,Regular Season,2019
lad,0,"Sat, Sep 14",401076953,nym,3,,Regular Season,2019
lad,3,"Sun, Sep 15",401076968,nym,2,,Regular Season,2019
nym,4,"Mon, Sep 16",401076985,col,9,,Regular Season,2019
nym,6,"Tue, Sep 17",401077000,col,1,,Regular Season,2019
nym,7,"Wed, Sep 18",401077011,col,4,,Regular Season,2019
nym,2,"Mon, Feb 24",401162808,wsh,1,,Preseason,2020
wsh,1,"Sun, Mar 1",401162503,nym,3,,Preseason,2020
wsh,5,"Sat, Mar 7",401162801,nym,0,,Preseason,2020
nym,3,"Tue, Aug 4",401225841,wsh,5,,Regular Season,2020
nym,3,"Wed, Aug 5",401225856,wsh,1,,Regular Season,2020
wsh,16,"Mon, Aug 10",401225921,nym,4,,Regular Season,2020
wsh,2,"Tue, Aug 11",401225934,nym,1,,Regular Season,2020
wsh,6,"Wed, Aug 12",401225949,nym,11,,Regular Season,2020
wsh,2,"Thu, Aug 13",401225960,nym,8,,Regular Season,2020
nym,5,"Fri, Aug 14",401225973,phi,6,,Regular Season,2020
nym,2,"Sat, Aug 15",401225988,phi,6,,Regular Season,2020
nym,2,"Sun, Aug 16",401226003,phi,6,,Regular Season,2020
phi,5,"Fri, Sep 4",401226256,nym,3,,Regular Season,2020
phi,1,"Sat, Sep 5",401226271,nym,5,,Regular Season,2020
phi,1,"Sun, Sep 6",401226286,nym,14,,Regular Season,2020
phi,9,"Mon, Sep 7",401226296,nym,8 F/10,,Regular Season,2020
nym,1,"Tue, Sep 15",401226403,phi,4,,Regular Season,2020
nym,5,"Wed, Sep 16",401226418,phi,4,,Regular Season,2020
nym,10,"Thu, Sep 17",401226429,phi,6,,Regular Season,2020
nym,3,"Thu, Sep 24",401226527,wsh,2,,Regular Season,2020
nym,,"Fri, Sep 25",,wsh,,postponed,Regular Season,2020
nym,3 F/7,"Sat, Sep 26",401248251,wsh,4,,Regular Season,2020
nym,3 F/7,"Sat, Sep 26",401226557,wsh,5,,Regular Season,2020
nym,5,"Sun, Sep 27",401226572,wsh,15,,Regular Season,2020
vsFlorida State,6 F/6,"Wed, Mar 3",300303122,phi,13,,Preseason,2010
phi,3,"Sat, Mar 6",300306123,pit,3 F/10,,Preseason,2010
phi,11,"Mon, Apr 5",300405120,wsh,1,,Regular Season,2010
phi,8,"Wed, Apr 7",300407120,wsh,4,,Regular Season,2010
phi,5,"Thu, Apr 8",300408120,wsh,6,,Regular Season,2010
wsh,4,"Mon, Apr 12",300412122,phi,7,,Regular Season,2010
wsh,7,"Wed, Apr 14",300414122,phi,14,,Regular Season,2010
wsh,7,"Thu, Apr 15",300415122,phi,5,,Regular Season,2010
vsFlorida,6,"Fri, Apr 16",300416122,phi,8,,Regular Season,2010
vsFlorida,5,"Sat, Apr 17",300417122,phi,1,,Regular Season,2010
vsFlorida,2,"Sun, Apr 18",300418122,phi,0,,Regular Season,2010
phi,4,"Fri, Apr 23",300423129,ari,7,,Regular Season,2010
phi,3,"Sat, Apr 24",300424129,ari,2,,Regular Season,2010
phi,6,"Sun, Apr 25",300425129,ari,8,,Regular Season,2010
phi,1,"Mon, Apr 26",300426126,sf,5,,Regular Season,2010
phi,2,"Tue, Apr 27",300427126,sf,6,,Regular Season,2010
phi,7,"Wed, Apr 28",300428126,sf,6 F/11,,Regular Season,2010
phi,9,"Mon, May 10",300510127,col,5,,Regular Season,2010
phi,,"Tue, May 11",,col,,postponed,Regular Season,2010
phi,3 F/10,"Wed, May 12",300512227,col,4,,Regular Season,2010
phi,,"Wed, May 12",,col,,postponed,Regular Season,2010
@Florida,2,"Fri, May 28",300528128,phi,3,,Regular Season,2010
@Florida,0,"Sat, May 29",300529128,phi,1,,Regular Season,2010
@Florida,1,"Sun, May 30",300530128,phi,0,,Regular Season,2010
sd,2,"Fri, Jun 4",300604122,phi,3,,Regular Season,2010
sd,2,"Sat, Jun 5",300605122,phi,6,,Regular Season,2010
sd,6,"Sun, Jun 6",300606122,phi,5 F/10,,Regular Season,2010
sd,3,"Mon, Jun 7",300607122,phi,1,,Regular Season,2010
vsFlorida,8,"Tue, Jun 8",300608122,phi,10,,Regular Season,2010
vsFlorida,,"Wed, Jun 9",,phi,,postponed,Regular Season,2010
vsFlorida,2,"Thu, Jun 10",300610122,phi,0,,Regular Season,2010
col,0,"Fri, Jul 23",300723122,phi,6,,Regular Season,2010
col,2,"Sat, Jul 24",300724122,phi,10,,Regular Season,2010
col,3,"Sun, Jul 25",300725122,phi,4,,Regular Season,2010
col,4,"Mon, Jul 26",300726122,phi,5,,Regular Season,2010
ari,5,"Tue, Jul 27",300727122,phi,9,,Regular Season,2010
ari,1,"Wed, Jul 28",300728122,phi,7,,Regular Season,2010
ari,2 F/11,"Thu, Jul 29",300729122,phi,3,,Regular Season,2010
phi,1,"Fri, Jul 30",300730120,wsh,8,,Regular Season,2010
phi,5,"Sat, Jul 31",300731120,wsh,7,,Regular Season,2010
phi,6,"Sun, Aug 1",300801120,wsh,4 F/11,,Regular Season,2010
@Florida,1,"Tue, Aug 3",300803128,phi,6,,Regular Season,2010
@Florida,2,"Wed, Aug 4",300804128,phi,7,,Regular Season,2010
@Florida,4 F/10,"Thu, Aug 5",300805128,phi,5,,Regular Season,2010
lad,15,"Tue, Aug 10",300810122,phi,9,,Regular Season,2010
lad,0,"Wed, Aug 11",300811122,phi,2,,Regular Season,2010
lad,9,"Thu, Aug 12",300812122,phi,10,,Regular Season,2010
sf,3,"Tue, Aug 17",300817122,phi,9,,Regular Season,2010
sf,2,"Wed, Aug 18",300818122,phi,8,,Regular Season,2010
sf,5,"Thu, Aug 19",300819122,phi,2,,Regular Season,2010
wsh,0,"Fri, Aug 20",300820122,phi,1,,Regular Season,2010
wsh,8,"Sat, Aug 21",300821122,phi,1,,Regular Season,2010
wsh,0,"Sun, Aug 22",300822122,phi,6,,Regular Season,2010
phi,3,"Fri, Aug 27",300827125,sd,2 F/12,,Regular Season,2010
phi,3,"Sat, Aug 28",300828125,sd,1,,Regular Season,2010
phi,5,"Sun, Aug 29",300829125,sd,0,,Regular Season,2010
phi,0,"Mon, Aug 30",300830119,lad,3,,Regular Season,2010
phi,8,"Tue, Aug 31",300831119,lad,4,,Regular Season,2010
phi,5,"Wed, Sep 1",300901119,lad,1,,Regular Season,2010
phi,12,"Thu, Sep 2",300902127,col,11,,Regular Season,2010
vsFlorida,7,"Mon, Sep 6",300906222,phi,1,,Regular Season,2010
vsFlorida,4,"Mon, Sep 6",300906322,phi,7,,Regular Season,2010
vsFlorida,7,"Tue, Sep 7",300907122,phi,8,,Regular Season,2010
vsFlorida,6,"Wed, Sep 8",300908122,phi,10,,Regular Season,2010
@Florida,4,"Mon, Sep 13",300913128,phi,11,,Regular Season,2010
@Florida,1,"Tue, Sep 14",300914128,phi,2,,Regular Season,2010
@Florida,5,"Wed, Sep 15",300915128,phi,10,,Regular Season,2010
wsh,1,"Fri, Sep 17",300917122,phi,9,,Regular Season,2010
wsh,2,"Sat, Sep 18",300918122,phi,5,,Regular Season,2010
wsh,6,"Sun, Sep 19",300919122,phi,7,,Regular Season,2010
phi,8,"Mon, Sep 27",300927120,wsh,0,,Regular Season,2010
phi,1,"Tue, Sep 28",300928120,wsh,2,,Regular Season,2010
phi,7,"Wed, Sep 29",300929120,wsh,1,,Regular Season,2010
sf,4,"Sat, Oct 16",301016122,phi,3,,League Championship Series,2010
sf,1,"Sun, Oct 17",301017122,phi,6,,League Championship Series,2010
phi,0,"Tue, Oct 19",301019126,sf,3,,League Championship Series,2010
phi,5,"Wed, Oct 20",301020126,sf,6,,League Championship Series,2010
phi,4,"Thu, Oct 21",301021126,sf,2,,League Championship Series,2010
sf,3,"Sat, Oct 23",301023122,phi,2,,League Championship Series,2010
vsFlorida State,0 F/8,"Thu, Feb 24",310224122,phi,8,,Preseason,2011
phi,4,"Tue, Apr 12",310412120,wsh,7,,Regular Season,2011
phi,3,"Wed, Apr 13",310413120,wsh,2,,Regular Season,2011
phi,4,"Thu, Apr 14",310414120,wsh,0,,Regular Season,2011
vsFlorida,4,"Fri, Apr 15",310415122,phi,3,,Regular Season,2011
vsFlorida,,"Sat, Apr 16",,phi,,postponed,Regular Season,2011
vsFlorida,2,"Sun, Apr 17",310417122,phi,3,,Regular Season,2011
phi,3,"Thu, Apr 21",310421125,sd,0,,Regular Season,2011
phi,2,"Fri, Apr 22",310422125,sd,0,,Regular Season,2011
